7550083391	9338255047	1216159878
7953998773	10509057978	1183739364
7141301173	7970749383	1198007776
7748972710	8217084315	1231683640
8064972849	9916463706	1376175821
7440990582	9074406049	1281891514
11313942847	8346747819	1316594213
7787612733	7976545694	1215735508
11255951187	9523697430	1293620135
9932248331	13978440899	1419808546
