9546368765	12381231356	1193564633
8218567168	10258226616	1246397721
7616354091	10360585301	1256731596
7572397629	7531706225	1129823471
8249553263	9120451339	1176134499
8499935524	7872865346	1352178268
7924351828	7968879163	1175340643
7382571143	9792994798	1203115365
8596348096	8406572452	1171916369
8412922703	7814337888	1148038470
